-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-3.0000, 3.0000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-3.0000, 3.0000, 2
